source,stem,file,fg_fraction,white_fraction,polarity,h,w,binary
Source_HKU-IS_GT,1761,1761.png,0.198308,0.198308,object=white,300,400,1
Source_HKU-IS_GT,1762,1762.png,0.290876,0.290876,object=white,254,400,1
Source_HKU-IS_GT,1763,1763.png,0.259656,0.259656,object=white,254,400,1
Source_HKU-IS_GT,1765,1765.png,0.098352,0.098352,object=white,400,267,1
Source_HKU-IS_GT,1766,1766.png,0.187967,0.187967,object=white,300,400,1
Source_HKU-IS_GT,1767,1767.png,0.151648,0.151648,object=white,259,401,1
Source_HKU-IS_GT,1768,1768.png,0.226792,0.226792,object=white,300,400,1
Source_HKU-IS_GT,1770,1770.png,0.260244,0.260244,object=white,266,400,1
Source_HKU-IS_GT,1772,1772.png,0.174083,0.174083,object=white,300,400,1
Source_HKU-IS_GT,1773,1773.png,0.039925,0.039925,object=white,300,400,1
Source_HKU-IS_GT,1775,1775.png,0.242333,0.242333,object=white,300,400,1
Source_HKU-IS_GT,1777,1777.png,0.395367,0.395367,object=white,300,400,1
Source_HKU-IS_GT,1781,1781.png,0.267451,0.267451,object=white,253,400,1
Source_HKU-IS_GT,1782,1782.png,0.29796,0.29796,object=white,284,390,1
Source_HKU-IS_GT,1784,1784.png,0.316,0.316,object=white,260,400,1
Source_HKU-IS_GT,1785,1785.png,0.304701,0.304701,object=white,234,400,1
Source_HKU-IS_GT,1786,1786.png,0.402229,0.402229,object=white,250,350,1
Source_HKU-IS_GT,1788,1788.png,0.24039,0.24039,object=white,237,400,1
Source_HKU-IS_GT,1789,1789.png,0.16912,0.16912,object=white,267,400,1
Source_HKU-IS_GT,1790,1790.png,0.191128,0.191128,object=white,266,400,1
Source_HKU-IS_GT,1793,1793.png,0.067358,0.067358,object=white,300,400,1
Source_HKU-IS_GT,1795,1795.png,0.292017,0.292017,object=white,264,378,1
Source_HKU-IS_GT,1796,1796.png,0.050249,0.050249,object=white,271,400,1
Source_HKU-IS_GT,1797,1797.png,0.266695,0.266695,object=white,267,400,1
Source_HKU-IS_GT,1799,1799.png,0.284719,0.284719,object=white,267,400,1
Source_HKU-IS_GT,1800,1800.png,0.033006,0.033006,object=white,267,400,1
Source_HKU-IS_GT,1801,1801.png,0.196807,0.196807,object=white,267,400,1
Source_HKU-IS_GT,1802,1802.png,0.056825,0.056825,object=white,300,400,1
Source_HKU-IS_GT,1803,1803.png,0.189803,0.189803,object=white,267,400,1
Source_HKU-IS_GT,1804,1804.png,0.063558,0.063558,object=white,300,400,1
Source_HKU-IS_GT,1805,1805.png,0.253592,0.253592,object=white,268,401,1
Source_HKU-IS_GT,1806,1806.png,0.3358,0.3358,object=white,100,100,1
Source_HKU-IS_GT,1808,1808.png,0.295343,0.295343,object=white,335,400,1
Source_HKU-IS_GT,1809,1809.png,0.278992,0.278992,object=white,300,400,1
Source_HKU-IS_GT,1811,1811.png,0.129125,0.129125,object=white,303,400,1
Source_HKU-IS_GT,1813,1813.png,0.105567,0.105567,object=white,300,400,1
Source_HKU-IS_GT,1814,1814.png,0.127422,0.127422,object=white,224,400,1
Source_HKU-IS_GT,1815,1815.png,0.195199,0.195199,object=white,226,400,1
Source_HKU-IS_GT,1818,1818.png,0.160425,0.160425,object=white,300,400,1
Source_HKU-IS_GT,1819,1819.png,0.216863,0.216863,object=white,267,400,1
Source_HKU-IS_GT,1821,1821.png,0.331527,0.331527,object=white,232,350,1
Source_HKU-IS_GT,1823,1823.png,0.257444,0.257444,object=white,400,357,1
Source_HKU-IS_GT,1824,1824.png,0.208375,0.208375,object=white,300,400,1
Source_HKU-IS_GT,1826,1826.png,0.099972,0.099972,object=white,267,400,1
Source_HKU-IS_GT,1830,1830.png,0.378717,0.378717,object=white,267,400,1
Source_HKU-IS_GT,1832,1832.png,0.064785,0.064785,object=white,267,400,1
Source_HKU-IS_GT,1833,1833.png,0.190443,0.190443,object=white,265,400,1
Source_HKU-IS_GT,1834,1834.png,0.12906,0.12906,object=white,266,400,1
Source_HKU-IS_GT,1835,1835.png,0.18088,0.18088,object=white,267,400,1
Source_HKU-IS_GT,1836,1836.png,0.13645,0.13645,object=white,400,400,1
Source_HKU-IS_GT,1837,1837.png,0.181458,0.181458,object=white,300,400,1
Source_HKU-IS_GT,1838,1838.png,0.285633,0.285633,object=white,300,400,1
Source_HKU-IS_GT,1840,1840.png,0.234342,0.234342,object=white,300,400,1
Source_HKU-IS_GT,1841,1841.png,0.188633,0.188633,object=white,300,400,1
Source_HKU-IS_GT,1842,1842.png,0.594092,0.594092,object=white,267,400,1
Source_HKU-IS_GT,1843,1843.png,0.370917,0.370917,object=white,400,300,1
Source_HKU-IS_GT,1844,1844.png,0.312477,0.312477,object=white,333,400,1
Source_HKU-IS_GT,1845,1845.png,0.219836,0.219836,object=white,320,400,1
Source_HKU-IS_GT,1848,1848.png,0.235875,0.235875,object=white,300,400,1
Source_HKU-IS_GT,1849,1849.png,0.257235,0.257235,object=white,321,400,1
Source_HKU-IS_GT,1850,1850.png,0.170333,0.170333,object=white,300,400,1
Source_HKU-IS_GT,1852,1852.png,0.27655,0.27655,object=white,300,400,1
Source_HKU-IS_GT,1854,1854.png,0.034286,0.034286,object=white,280,400,1
Source_HKU-IS_GT,1855,1855.png,0.175514,0.175514,object=white,292,400,1
Source_HKU-IS_GT,1859,1859.png,0.177925,0.177925,object=white,300,400,1
Source_HKU-IS_GT,1860,1860.png,0.290157,0.290157,object=white,335,400,1
Source_HKU-IS_GT,1861,1861.png,0.252242,0.252242,object=white,320,400,1
Source_HKU-IS_GT,1862,1862.png,0.269335,0.269335,object=white,357,400,1
Source_HKU-IS_GT,1863,1863.png,0.186993,0.186993,object=white,286,400,1
Source_HKU-IS_GT,1865,1865.png,0.066227,0.066227,object=white,267,400,1
Source_HKU-IS_GT,1866,1866.png,0.255115,0.255115,object=white,260,400,1
Source_HKU-IS_GT,1867,1867.png,0.25224,0.25224,object=white,260,400,1
Source_HKU-IS_GT,1868,1868.png,0.199904,0.199904,object=white,260,400,1
Source_HKU-IS_GT,1869,1869.png,0.238913,0.238913,object=white,260,400,1
Source_HKU-IS_GT,1870,1870.png,0.24843,0.24843,object=white,258,400,1
Source_HKU-IS_GT,1871,1871.png,0.181825,0.181825,object=white,300,400,1
Source_HKU-IS_GT,1873,1873.png,0.156682,0.156682,object=white,266,400,1
Source_HKU-IS_GT,1876,1876.png,0.115715,0.115715,object=white,304,400,1
Source_HKU-IS_GT,1878,1878.png,0.224233,0.224233,object=white,300,400,1
Source_HKU-IS_GT,1879,1879.png,0.305262,0.305262,object=white,334,400,1
Source_HKU-IS_GT,1880,1880.png,0.1361,0.1361,object=white,300,400,1
Source_HKU-IS_GT,1881,1881.png,0.04205,0.04205,object=white,300,400,1
Source_HKU-IS_GT,1882,1882.png,0.077341,0.077341,object=white,267,400,1
Source_HKU-IS_GT,1884,1884.png,0.2274,0.2274,object=white,400,400,1
Source_HKU-IS_GT,1885,1885.png,0.112079,0.112079,object=white,267,400,1
Source_HKU-IS_GT,1887,1887.png,0.324476,0.324476,object=white,267,400,1
Source_HKU-IS_GT,1888,1888.png,0.141452,0.141452,object=white,272,400,1
Source_HKU-IS_GT,1889,1889.png,0.627184,0.627184,object=white,293,400,1
Source_HKU-IS_GT,1891,1891.png,0.214259,0.214259,object=white,270,360,1
Source_HKU-IS_GT,1892,1892.png,0.172358,0.172358,object=white,300,400,1
Source_HKU-IS_GT,1893,1893.png,0.334358,0.334358,object=white,300,400,1
Source_HKU-IS_GT,1894,1894.png,0.248708,0.248708,object=white,300,400,1
Source_HKU-IS_GT,1895,1895.png,0.215411,0.215411,object=white,400,310,1
Source_HKU-IS_GT,1896,1896.png,0.243824,0.243824,object=white,400,336,1
Source_HKU-IS_GT,1897,1897.png,0.077036,0.077036,object=white,280,400,1
Source_HKU-IS_GT,1898,1898.png,0.119366,0.119366,object=white,272,400,1
Source_HKU-IS_GT,1899,1899.png,0.567659,0.567659,object=white,267,400,1
Source_HKU-IS_GT,1900,1900.png,0.0943,0.0943,object=white,300,400,1
Source_HKU-IS_GT,1901,1901.png,0.199,0.199,object=white,300,400,1
Source_HKU-IS_GT,1903,1903.png,0.399033,0.399033,object=white,300,400,1
Source_HKU-IS_GT,1904,1904.png,0.289283,0.289283,object=white,300,400,1
Source_HKU-IS_GT,1906,1906.png,0.572294,0.572294,object=white,400,315,1
Source_HKU-IS_GT,1908,1908.png,0.324409,0.324409,object=white,296,400,1
Source_HKU-IS_GT,1909,1909.png,0.044375,0.044375,object=white,288,400,1
Source_HKU-IS_GT,1910,1910.png,0.0976,0.0976,object=white,300,400,1
Source_HKU-IS_GT,1913,1913.png,0.153467,0.153467,object=white,300,400,1
Source_HKU-IS_GT,1916,1916.png,0.194188,0.194188,object=white,268,400,1
Source_HKU-IS_GT,1917,1917.png,0.089436,0.089436,object=white,266,400,1
Source_HKU-IS_GT,1918,1918.png,0.120817,0.120817,object=white,300,400,1
Source_HKU-IS_GT,1920,1920.png,0.0714,0.0714,object=white,300,400,1
Source_HKU-IS_GT,1921,1921.png,0.253708,0.253708,object=white,300,400,1
Source_HKU-IS_GT,1925,1925.png,0.080459,0.080459,object=white,267,400,1
Source_HKU-IS_GT,1926,1926.png,0.112483,0.112483,object=white,300,400,1
Source_HKU-IS_GT,1927,1927.png,0.166816,0.166816,object=white,267,400,1
Source_HKU-IS_GT,1928,1928.png,0.200392,0.200392,object=white,300,400,1
Source_HKU-IS_GT,1929,1929.png,0.05188,0.05188,object=white,266,400,1
Source_HKU-IS_GT,1930,1930.png,0.392892,0.392892,object=white,300,400,1
Source_HKU-IS_GT,1931,1931.png,0.077558,0.077558,object=white,300,400,1
Source_HKU-IS_GT,1934,1934.png,0.0932,0.0932,object=white,300,400,1
Source_HKU-IS_GT,1935,1935.png,0.29805,0.29805,object=white,300,400,1
Source_HKU-IS_GT,1937,1937.png,0.176192,0.176192,object=white,300,400,1
Source_HKU-IS_GT,1941,1941.png,0.243565,0.243565,object=white,345,400,1
Source_HKU-IS_GT,1942,1942.png,0.238867,0.238867,object=white,267,400,1
Source_HKU-IS_GT,1944,1944.png,0.290233,0.290233,object=white,400,290,1
Source_HKU-IS_GT,1945,1945.png,0.385263,0.385263,object=white,400,219,1
Source_HKU-IS_GT,1946,1946.png,0.196916,0.196916,object=white,285,380,1
Source_HKU-IS_GT,1947,1947.png,0.12228,0.12228,object=white,296,400,1
Source_HKU-IS_GT,1948,1948.png,0.131825,0.131825,object=white,285,400,1
Source_HKU-IS_GT,1951,1951.png,0.361313,0.361313,object=white,257,400,1
Source_HKU-IS_GT,1952,1952.png,0.077124,0.077124,object=white,266,400,1
Source_HKU-IS_GT,1953,1953.png,0.282948,0.282948,object=white,307,400,1
Source_HKU-IS_GT,1954,1954.png,0.121526,0.121526,object=white,267,400,1
Source_HKU-IS_GT,1955,1955.png,0.383091,0.383091,object=white,400,220,1
Source_HKU-IS_GT,1956,1956.png,0.180716,0.180716,object=white,290,400,1
Source_HKU-IS_GT,1957,1957.png,0.12485,0.12485,object=white,300,400,1
Source_HKU-IS_GT,1958,1958.png,0.036751,0.036751,object=white,237,400,1
Source_HKU-IS_GT,1959,1959.png,0.439726,0.439726,object=white,228,400,1
Source_HKU-IS_GT,1960,1960.png,0.149824,0.149824,object=white,241,400,1
Source_HKU-IS_GT,1961,1961.png,0.073951,0.073951,object=white,267,400,1
Source_HKU-IS_GT,1962,1962.png,0.192075,0.192075,object=white,400,400,1
Source_HKU-IS_GT,1963,1963.png,0.137078,0.137078,object=white,243,400,1
Source_HKU-IS_GT,1965,1965.png,0.231726,0.231726,object=white,265,400,1
Source_HKU-IS_GT,1966,1966.png,0.092244,0.092244,object=white,400,400,1
Source_HKU-IS_GT,1967,1967.png,0.046395,0.046395,object=white,285,400,1
Source_HKU-IS_GT,1969,1969.png,0.207801,0.207801,object=white,299,400,1
Source_HKU-IS_GT,1970,1970.png,0.105083,0.105083,object=white,270,400,1
Source_HKU-IS_GT,1971,1971.png,0.159037,0.159037,object=white,244,400,1
Source_HKU-IS_GT,1972,1972.png,0.186167,0.186167,object=white,257,400,1
Source_HKU-IS_GT,1974,1974.png,0.162124,0.162124,object=white,266,400,1
Source_HKU-IS_GT,1976,1976.png,0.140181,0.140181,object=white,263,400,1
Source_HKU-IS_GT,1977,1977.png,0.254229,0.254229,object=white,292,400,1
Source_HKU-IS_GT,1979,1979.png,0.137303,0.137303,object=white,279,400,1
Source_HKU-IS_GT,1980,1980.png,0.160969,0.160969,object=white,271,400,1
Source_HKU-IS_GT,1982,1982.png,0.213971,0.213971,object=white,272,400,1
Source_HKU-IS_GT,1983,1983.png,0.172355,0.172355,object=white,293,400,1
Source_HKU-IS_GT,1984,1984.png,0.349768,0.349768,object=white,388,400,1
Source_HKU-IS_GT,1985,1985.png,0.357183,0.357183,object=white,308,321,1
Source_HKU-IS_GT,1986,1986.png,0.254527,0.254527,object=white,291,400,1
Source_HKU-IS_GT,1987,1987.png,0.237931,0.237931,object=white,224,327,1
Source_HKU-IS_GT,1988,1988.png,0.032877,0.032877,object=white,166,400,1
Source_HKU-IS_GT,1989,1989.png,0.260168,0.260168,object=white,400,298,1
Source_HKU-IS_GT,1991,1991.png,0.185758,0.185758,object=white,267,400,1
Source_HKU-IS_GT,1992,1992.png,0.12706,0.12706,object=white,307,400,1
Source_HKU-IS_GT,1994,1994.png,0.276158,0.276158,object=white,400,300,1
Source_HKU-IS_GT,1995,1995.png,0.199825,0.199825,object=white,300,400,1
Source_HKU-IS_GT,1996,1996.png,0.177842,0.177842,object=white,300,400,1
Source_HKU-IS_GT,1997,1997.png,0.2471,0.2471,object=white,300,400,1
Source_HKU-IS_GT,1998,1998.png,0.229456,0.229456,object=white,400,400,1
Source_HKU-IS_GT,1999,1999.png,0.168968,0.168968,object=white,332,400,1
Source_HKU-IS_GT,2000,2000.png,0.219354,0.219354,object=white,267,400,1
Source_HKU-IS_GT,2001,2001.png,0.102592,0.102592,object=white,300,400,1
Source_HKU-IS_GT,2004,2004.png,0.111648,0.111648,object=white,267,400,1
Source_HKU-IS_GT,2006,2006.png,0.064526,0.064526,object=white,332,400,1
Source_HKU-IS_GT,2007,2007.png,0.183473,0.183473,object=white,334,400,1
Source_HKU-IS_GT,2008,2008.png,0.233918,0.233918,object=white,268,400,1
Source_HKU-IS_GT,2009,2009.png,0.171842,0.171842,object=white,400,300,1
Source_HKU-IS_GT,2010,2010.png,0.18305,0.18305,object=white,300,400,1
Source_HKU-IS_GT,2011,2011.png,0.396536,0.396536,object=white,267,400,1
Source_HKU-IS_GT,2012,2012.png,0.038281,0.038281,object=white,400,320,1
Source_HKU-IS_GT,2013,2013.png,0.35807,0.35807,object=white,320,400,1
Source_HKU-IS_GT,2015,2015.png,0.218575,0.218575,object=white,300,400,1
Source_HKU-IS_GT,2016,2016.png,0.234902,0.234902,object=white,280,400,1
Source_HKU-IS_GT,2018,2018.png,0.16986,0.16986,object=white,215,400,1
Source_HKU-IS_GT,2020,2020.png,0.224468,0.224468,object=white,268,400,1
Source_HKU-IS_GT,2021,2021.png,0.067893,0.067893,object=white,400,331,1
Source_HKU-IS_GT,2022,2022.png,0.095216,0.095216,object=white,266,400,1
Source_HKU-IS_GT,2024,2024.png,0.099783,0.099783,object=white,300,400,1
Source_HKU-IS_GT,2025,2025.png,0.043792,0.043792,object=white,267,400,1
Source_HKU-IS_GT,2026,2026.png,0.115048,0.115048,object=white,259,400,1
Source_HKU-IS_GT,2027,2027.png,0.237683,0.237683,object=white,300,400,1
Source_HKU-IS_GT,2028,2028.png,0.265942,0.265942,object=white,268,400,1
Source_HKU-IS_GT,2029,2029.png,0.105196,0.105196,object=white,217,400,1
Source_HKU-IS_GT,2030,2030.png,0.30094,0.30094,object=white,250,400,1
Source_HKU-IS_GT,2031,2031.png,0.081008,0.081008,object=white,357,400,1
Source_HKU-IS_GT,2032,2032.png,0.247863,0.247863,object=white,262,400,1
Source_HKU-IS_GT,2034,2034.png,0.109248,0.109248,object=white,226,400,1
Source_HKU-IS_GT,2038,2038.png,0.144833,0.144833,object=white,269,400,1
Source_HKU-IS_GT,2041,2041.png,0.33662,0.33662,object=white,216,293,1
Source_HKU-IS_GT,2042,2042.png,0.246518,0.246518,object=white,252,400,1
Source_HKU-IS_GT,2045,2045.png,0.254775,0.254775,object=white,400,400,1
Source_HKU-IS_GT,2046,2046.png,0.288355,0.288355,object=white,228,200,1
Source_HKU-IS_GT,2047,2047.png,0.346554,0.346554,object=white,193,400,1
Source_HKU-IS_GT,2048,2048.png,0.196708,0.196708,object=white,300,400,1
Source_HKU-IS_GT,2049,2049.png,0.15838,0.15838,object=white,267,400,1
Source_HKU-IS_GT,2051,2051.png,0.217387,0.217387,object=white,266,400,1
Source_HKU-IS_GT,2053,2053.png,0.081258,0.081258,object=white,320,400,1
Source_HKU-IS_GT,2054,2054.png,0.148286,0.148286,object=white,264,400,1
Source_HKU-IS_GT,2055,2055.png,0.31541,0.31541,object=white,299,400,1
Source_HKU-IS_GT,2057,2057.png,0.1375,0.1375,object=white,248,400,1
Source_HKU-IS_GT,2058,2058.png,0.1349,0.1349,object=white,300,400,1
Source_HKU-IS_GT,2059,2059.png,0.200781,0.200781,object=white,269,400,1
Source_HKU-IS_GT,2060,2060.png,0.084632,0.084632,object=white,271,401,1
Source_HKU-IS_GT,2061,2061.png,0.049788,0.049788,object=white,260,400,1
Source_HKU-IS_GT,2063,2063.png,0.309853,0.309853,object=white,272,400,1
Source_HKU-IS_GT,2064,2064.png,0.119676,0.119676,object=white,301,400,1
Source_HKU-IS_GT,2065,2065.png,0.349733,0.349733,object=white,300,400,1
Source_HKU-IS_GT,2068,2068.png,0.250325,0.250325,object=white,300,400,1
Source_HKU-IS_GT,2069,2069.png,0.041475,0.041475,object=white,300,400,1
Source_HKU-IS_GT,2071,2071.png,0.414524,0.414524,object=white,285,380,1
Source_HKU-IS_GT,2074,2074.png,0.287858,0.287858,object=white,265,400,1
Source_HKU-IS_GT,2076,2076.png,0.015125,0.015125,object=white,339,400,1
Source_HKU-IS_GT,2077,2077.png,0.088562,0.088562,object=white,266,400,1
Source_HKU-IS_GT,2078,2078.png,0.455853,0.455853,object=white,294,290,1
Source_HKU-IS_GT,2079,2079.png,0.149796,0.149796,object=white,282,400,1
Source_HKU-IS_GT,2081,2081.png,0.089063,0.089063,object=white,400,264,1
Source_HKU-IS_GT,2084,2084.png,0.174316,0.174316,object=white,186,350,1
Source_HKU-IS_GT,2085,2085.png,0.08875,0.08875,object=white,308,400,1
Source_HKU-IS_GT,2086,2086.png,0.208598,0.208598,object=white,321,400,1
Source_HKU-IS_GT,2087,2087.png,0.280075,0.280075,object=white,267,400,1
Source_HKU-IS_GT,2088,2088.png,0.373238,0.373238,object=white,271,400,1
Source_HKU-IS_GT,2090,2090.png,0.180769,0.180769,object=white,283,184,1
Source_HKU-IS_GT,2091,2091.png,0.29397,0.29397,object=white,288,300,1
Source_HKU-IS_GT,2092,2092.png,0.263074,0.263074,object=white,283,400,1
Source_HKU-IS_GT,2093,2093.png,0.068187,0.068187,object=white,313,400,1
Source_HKU-IS_GT,2094,2094.png,0.075856,0.075856,object=white,400,260,1
Source_HKU-IS_GT,2096,2096.png,0.136357,0.136357,object=white,162,245,1
Source_HKU-IS_GT,2097,2097.png,0.219717,0.219717,object=white,300,400,1
Source_HKU-IS_GT,2098,2098.png,0.113982,0.113982,object=white,350,348,1
Source_HKU-IS_GT,2100,2100.png,0.102325,0.102325,object=white,300,400,1
Source_HKU-IS_GT,2101,2101.png,0.411816,0.411816,object=white,267,400,1
Source_HKU-IS_GT,2105,2105.png,0.115125,0.115125,object=white,300,400,1
Source_HKU-IS_GT,2106,2106.png,0.184367,0.184367,object=white,225,400,1
Source_HKU-IS_GT,2108,2108.png,0.116833,0.116833,object=white,225,400,1
Source_HKU-IS_GT,2109,2109.png,0.227813,0.227813,object=white,232,400,1
Source_HKU-IS_GT,2111,2111.png,0.16,0.16,object=white,267,400,1
Source_HKU-IS_GT,2117,2117.png,0.173075,0.173075,object=white,300,400,1
Source_HKU-IS_GT,2118,2118.png,0.083794,0.083794,object=white,400,400,1
Source_HKU-IS_GT,2120,2120.png,0.075299,0.075299,object=white,268,400,1
Source_HKU-IS_GT,2122,2122.png,0.069587,0.069587,object=white,260,400,1
Source_HKU-IS_GT,2123,2123.png,0.101152,0.101152,object=white,267,400,1
Source_HKU-IS_GT,2124,2124.png,0.166847,0.166847,object=white,268,400,1
Source_HKU-IS_GT,2125,2125.png,0.204728,0.204728,object=white,267,400,1
Source_HKU-IS_GT,2127,2127.png,0.025403,0.025403,object=white,267,400,1
Source_HKU-IS_GT,2129,2129.png,0.058427,0.058427,object=white,313,400,1
Source_HKU-IS_GT,2131,2131.png,0.07845,0.07845,object=white,321,400,1
Source_HKU-IS_GT,2133,2133.png,0.173042,0.173042,object=white,300,400,1
Source_HKU-IS_GT,2134,2134.png,0.117813,0.117813,object=white,344,400,1
Source_HKU-IS_GT,2135,2135.png,0.132919,0.132919,object=white,298,400,1
Source_HKU-IS_GT,2136,2136.png,0.032588,0.032588,object=white,283,400,1
Source_HKU-IS_GT,2139,2139.png,0.14321,0.14321,object=white,229,400,1
Source_HKU-IS_GT,2141,2141.png,0.325577,0.325577,object=white,338,400,1
Source_HKU-IS_GT,2144,2144.png,0.108888,0.108888,object=white,400,326,1
Source_HKU-IS_GT,2147,2147.png,0.163784,0.163784,object=white,401,214,1
Source_HKU-IS_GT,2148,2148.png,0.246779,0.246779,object=white,400,267,1
Source_HKU-IS_GT,2149,2149.png,0.070204,0.070204,object=white,269,400,1
Source_HKU-IS_GT,2151,2151.png,0.13764,0.13764,object=white,267,400,1
Source_HKU-IS_GT,2156,2156.png,0.344415,0.344415,object=white,400,252,1
Source_HKU-IS_GT,2158,2158.png,0.257014,0.257014,object=white,283,400,1
Source_HKU-IS_GT,2160,2160.png,0.279611,0.279611,object=white,270,400,1
Source_HKU-IS_GT,2161,2161.png,0.1682,0.1682,object=white,268,400,1
Source_HKU-IS_GT,2163,2163.png,0.048162,0.048162,object=white,200,400,1
Source_HKU-IS_GT,2166,2166.png,0.085407,0.085407,object=white,389,291,1
Source_HKU-IS_GT,2169,2169.png,0.322257,0.322257,object=white,268,400,1
Source_HKU-IS_GT,2170,2170.png,0.047472,0.047472,object=white,270,400,1
Source_HKU-IS_GT,2172,2172.png,0.133123,0.133123,object=white,401,259,1
Source_HKU-IS_GT,2173,2173.png,0.102948,0.102948,object=white,268,400,1
Source_HKU-IS_GT,2176,2176.png,0.100883,0.100883,object=white,300,400,1
Source_HKU-IS_GT,2177,2177.png,0.211558,0.211558,object=white,268,400,1
Source_HKU-IS_GT,2187,2187.png,0.102225,0.102225,object=white,264,400,1
Source_HKU-IS_GT,2189,2189.png,0.072519,0.072519,object=white,264,400,1
Source_HKU-IS_GT,2191,2191.png,0.150298,0.150298,object=white,218,400,1
Source_HKU-IS_GT,2194,2194.png,0.276642,0.276642,object=white,400,399,1
Source_HKU-IS_GT,2196,2196.png,0.067248,0.067248,object=white,268,400,1
Source_HKU-IS_GT,2202,2202.png,0.107693,0.107693,object=white,298,400,1
Source_HKU-IS_GT,2203,2203.png,0.153473,0.153473,object=white,257,400,1
Source_HKU-IS_GT,2204,2204.png,0.327367,0.327367,object=white,400,263,1
Source_HKU-IS_GT,2205,2205.png,0.037072,0.037072,object=white,292,400,1
Source_HKU-IS_GT,2207,2207.png,0.153923,0.153923,object=white,253,400,1
Source_HKU-IS_GT,2209,2209.png,0.291183,0.291183,object=white,300,400,1
Source_HKU-IS_GT,2211,2211.png,0.263998,0.263998,object=white,257,400,1
Source_HKU-IS_GT,2216,2216.png,0.083469,0.083469,object=white,400,338,1
Source_HKU-IS_GT,2224,2224.png,0.224556,0.224556,object=white,276,400,1
Source_HKU-IS_GT,2225,2225.png,0.170678,0.170678,object=white,306,400,1
Source_HKU-IS_GT,2226,2226.png,0.107367,0.107367,object=white,225,400,1
Source_HKU-IS_GT,2233,2233.png,0.122175,0.122175,object=white,300,400,1
Source_HKU-IS_GT,2234,2234.png,0.194798,0.194798,object=white,400,371,1
Source_HKU-IS_GT,2237,2237.png,0.125019,0.125019,object=white,264,400,1
Source_HKU-IS_GT,2238,2238.png,0.188716,0.188716,object=white,294,400,1
Source_HKU-IS_GT,2240,2240.png,0.130833,0.130833,object=white,228,400,1
Source_HKU-IS_GT,2244,2244.png,0.065367,0.065367,object=white,300,400,1
Source_HKU-IS_GT,2247,2247.png,0.135,0.135,object=white,133,400,1
Source_HKU-IS_GT,2249,2249.png,0.267775,0.267775,object=white,255,400,1
Source_HKU-IS_GT,2250,2250.png,0.223603,0.223603,object=white,272,400,1
Source_HKU-IS_GT,2251,2251.png,0.286384,0.286384,object=white,251,400,1
Source_HKU-IS_GT,2252,2252.png,0.25125,0.25125,object=white,268,400,1
Source_HKU-IS_GT,2254,2254.png,0.403983,0.403983,object=white,258,400,1
Source_HKU-IS_GT,2255,2255.png,0.154667,0.154667,object=white,263,400,1
Source_HKU-IS_GT,2256,2256.png,0.300686,0.300686,object=white,306,400,1
Source_HKU-IS_GT,2257,2257.png,0.143348,0.143348,object=white,277,400,1
Source_HKU-IS_GT,2258,2258.png,0.22125,0.22125,object=white,274,400,1
Source_HKU-IS_GT,2259,2259.png,0.115094,0.115094,object=white,266,400,1
Source_HKU-IS_GT,2260,2260.png,0.106162,0.106162,object=white,284,400,1
Source_HKU-IS_GT,2261,2261.png,0.099849,0.099849,object=white,166,400,1
Source_HKU-IS_GT,2262,2262.png,0.214258,0.214258,object=white,400,374,1
Source_HKU-IS_GT,2263,2263.png,0.134633,0.134633,object=white,259,400,1
Source_HKU-IS_GT,2264,2264.png,0.084221,0.084221,object=white,382,400,1
Source_HKU-IS_GT,2265,2265.png,0.371374,0.371374,object=white,222,400,1
Source_HKU-IS_GT,2266,2266.png,0.187681,0.187681,object=white,263,400,1
Source_HKU-IS_GT,2267,2267.png,0.202403,0.202403,object=white,232,400,1
Source_HKU-IS_GT,2269,2269.png,0.177835,0.177835,object=white,306,400,1
Source_HKU-IS_GT,2270,2270.png,0.13632,0.13632,object=white,267,400,1
Source_HKU-IS_GT,2271,2271.png,0.115625,0.115625,object=white,260,400,1
Source_HKU-IS_GT,2272,2272.png,0.26832,0.26832,object=white,259,400,1
Source_HKU-IS_GT,2273,2273.png,0.331496,0.331496,object=white,269,400,1
Source_HKU-IS_GT,2277,2277.png,0.404025,0.404025,object=white,377,400,1
Source_HKU-IS_GT,2280,2280.png,0.160943,0.160943,object=white,236,400,1
Source_HKU-IS_GT,2281,2281.png,0.2227,0.2227,object=white,263,400,1
Source_HKU-IS_GT,2282,2282.png,0.160488,0.160488,object=white,241,400,1
Source_HKU-IS_GT,2284,2284.png,0.246725,0.246725,object=white,374,400,1
Source_HKU-IS_GT,2285,2285.png,0.339095,0.339095,object=white,199,400,1
Source_HKU-IS_GT,2287,2287.png,0.106153,0.106153,object=white,206,400,1
Source_HKU-IS_GT,2288,2288.png,0.268971,0.268971,object=white,209,400,1
Source_HKU-IS_GT,2289,2289.png,0.190551,0.190551,object=white,336,400,1
Source_HKU-IS_GT,2291,2291.png,0.161882,0.161882,object=white,259,400,1
Source_HKU-IS_GT,2294,2294.png,0.420662,0.420662,object=white,324,292,1
Source_HKU-IS_GT,2296,2296.png,0.437318,0.437318,object=white,207,301,1
Source_HKU-IS_GT,2298,2298.png,0.214194,0.214194,object=white,307,400,1
Source_HKU-IS_GT,2299,2299.png,0.161766,0.161766,object=white,400,286,1
Source_HKU-IS_GT,2300,2300.png,0.227218,0.227218,object=white,306,401,1
Source_HKU-IS_GT,2301,2301.png,0.193905,0.193905,object=white,298,296,1
